"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_miles","duration_seconds","rpe"
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown (Cable)",,"",0,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown (Cable)",,"",1,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown (Cable)",,"",2,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown (Cable)",,"",3,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Iso-Lateral Row (Machine)",,"",0,"normal",60,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Iso-Lateral Row (Machine)",,"",1,"normal",70,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Iso-Lateral Row (Machine)",,"",2,"normal",70,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Iso-Lateral Row (Machine)",,"",3,"normal",70,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",100,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Pullover (Machine)",,"",0,"normal",70,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Pullover (Machine)",,"",1,"normal",70,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Pullover (Machine)",,"",2,"normal",70,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Preacher Curl (Barbell)",,"",0,"normal",27.5,10,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Preacher Curl (Barbell)",,"",1,"normal",27.5,10,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Preacher Curl (Barbell)",,"",2,"normal",27.5,10,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Seated Incline Curl (Dumbbell)",,"",0,"normal",10,10,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Seated Incline Curl (Dumbbell)",,"",1,"normal",10,10,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Seated Incline Curl (Dumbbell)",,"",2,"normal",10,10,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Hammer Curl (Dumbbell)",,"",0,"normal",25,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Hammer Curl (Dumbbell)",,"",1,"normal",25,12,,,
"PULL","14 Nov 2025, 14:27","14 Nov 2025, 16:33","","Hammer Curl (Dumbbell)",,"",2,"normal",25,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Bench Press (Barbell)",,"",0,"warmup",40,15,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Bench Press (Barbell)",,"",1,"normal",80,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Bench Press (Barbell)",,"",2,"normal",80,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Bench Press (Barbell)",,"",3,"normal",80,6,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Bench Press (Barbell)",,"",4,"normal",75,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Incline Bench Press (Barbell)",,"",0,"normal",50,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Incline Bench Press (Barbell)",,"",1,"normal",50,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Incline Bench Press (Barbell)",,"",2,"normal",50,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Incline Bench Press (Barbell)",,"",3,"normal",50,8,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Lateral Raise (Dumbbell)",,"",0,"normal",20,15,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Lateral Raise (Dumbbell)",,"",1,"normal",20,15,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Lateral Raise (Dumbbell)",,"",2,"normal",20,15,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Seated Overhead Press (Barbell)",,"",0,"normal",35,10,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Seated Overhead Press (Barbell)",,"",1,"normal",35,10,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Seated Overhead Press (Barbell)",,"",2,"normal",35,10,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Triceps Pushdown",,"",0,"normal",54,15,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Triceps Pushdown",,"",1,"normal",54,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Triceps Pushdown",,"",2,"normal",54,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Cable Fly Crossovers",,"",0,"normal",50,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Cable Fly Crossovers",,"",1,"normal",50,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Cable Fly Crossovers",,"",2,"normal",50,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Cable Fly Crossovers",,"",3,"normal",50,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",60,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",60,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",60,12,,,
"PUSH","13 Nov 2025, 14:12","13 Nov 2025, 16:06","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",60,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Squat (Smith Machine)",,"",0,"normal",50,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Squat (Smith Machine)",,"",1,"normal",50,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Squat (Smith Machine)",,"",2,"normal",50,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Deadlift (Barbell)",,"",0,"normal",80,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Deadlift (Barbell)",,"",1,"normal",80,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Deadlift (Barbell)",,"",2,"normal",80,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Thrust (Barbell)",,"",0,"normal",90,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Thrust (Barbell)",,"",1,"normal",90,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Thrust (Barbell)",,"",2,"normal",90,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Thrust (Barbell)",,"",3,"normal",90,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Leg Extension (Machine)",,"",0,"normal",135,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Leg Extension (Machine)",,"",1,"normal",135,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Leg Extension (Machine)",,"",2,"normal",135,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Seated Leg Curl (Machine)",,"",0,"normal",143,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Seated Leg Curl (Machine)",,"",1,"normal",143,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Seated Leg Curl (Machine)",,"",2,"normal",143,12,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Adduction (Machine)",,"",0,"normal",190,15,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Adduction (Machine)",,"",1,"normal",190,15,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Adduction (Machine)",,"",2,"normal",190,15,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Standing Leg Curls",,"",0,"normal",10,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Abduction (Machine)",,"",0,"normal",160,20,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Abduction (Machine)",,"",1,"normal",160,20,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Hip Abduction (Machine)",,"",2,"normal",160,20,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Bulgarian Split Squat",,"",0,"normal",25,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Bulgarian Split Squat",,"",1,"normal",25,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Bulgarian Split Squat",,"",2,"normal",25,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Bulgarian Split Squat",,"",3,"normal",25,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Pendulum Squat (Machine)",,"",0,"normal",10,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Pendulum Squat (Machine)",,"",1,"normal",10,10,,,
"LEG","12 Nov 2025, 14:13","12 Nov 2025, 16:11","","Pendulum Squat (Machine)",,"",2,"normal",10,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown (Cable)",,"",0,"normal",100,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown (Cable)",,"",1,"normal",100,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown (Cable)",,"",2,"normal",100,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown (Cable)",,"",3,"normal",100,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Pullover (Machine)",,"",0,"normal",60,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Pullover (Machine)",,"",1,"normal",60,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Pullover (Machine)",,"",2,"normal",70,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Pullover (Machine)",,"",3,"normal",70,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",120,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",100,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",100,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",100,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","T Bar Row",,"",0,"normal",40,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","T Bar Row",,"",1,"normal",40,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","T Bar Row",,"",2,"normal",40,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","T Bar Row",,"",3,"normal",40,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Preacher Curl (Barbell)",,"",0,"normal",27.5,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Preacher Curl (Barbell)",,"",1,"normal",27.5,10,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Preacher Curl (Barbell)",,"",2,"normal",27.5,8,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Hammer Curl (Dumbbell)",,"",0,"normal",25,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Hammer Curl (Dumbbell)",,"",1,"normal",25,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Hammer Curl (Dumbbell)",,"",2,"normal",25,12,,,
"PULL","11 Nov 2025, 14:45","11 Nov 2025, 16:38","","Treadmill",,"",0,"normal",,,0.95,1020,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",50,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",60,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",65,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Iso-Lateral Chest Press (Machine)",,"",3,"normal",65,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Incline Bench Press (Dumbbell)",,"",0,"normal",45,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Incline Bench Press (Dumbbell)",,"",1,"normal",45,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Incline Bench Press (Dumbbell)",,"",2,"normal",45,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Incline Bench Press (Dumbbell)",,"",3,"normal",45,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Lateral Raise (Dumbbell)",,"",0,"normal",20,15,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Lateral Raise (Dumbbell)",,"",1,"normal",20,15,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Lateral Raise (Dumbbell)",,"",2,"normal",20,15,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Seated Overhead Press (Barbell)",,"",0,"normal",30,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Seated Overhead Press (Barbell)",,"",1,"normal",35,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Seated Overhead Press (Barbell)",,"",2,"normal",35,10,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Triceps Pushdown",,"",0,"normal",54,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Triceps Pushdown",,"",1,"normal",54,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Triceps Pushdown",,"",2,"normal",54,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",16,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",16,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",16,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Cable Fly Crossovers",,"",0,"normal",50,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Cable Fly Crossovers",,"",1,"normal",50,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Cable Fly Crossovers",,"",2,"normal",50,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Cable Fly Crossovers",,"",3,"normal",60,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Plate Front Raise",,"",0,"normal",15,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Plate Front Raise",,"",1,"normal",15,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Plate Front Raise",,"",2,"normal",15,12,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Lying Leg Raise",,"",0,"normal",,25,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Lying Leg Raise",,"",1,"normal",,25,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Lying Leg Raise",,"",2,"normal",,15,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Seated Palms Up Wrist Curl",,"",0,"normal",12,20,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Seated Palms Up Wrist Curl",,"",1,"normal",12,20,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Seated Palms Up Wrist Curl",,"",2,"normal",12,20,,,
"PUSH","10 Nov 2025, 14:33","10 Nov 2025, 16:31","","Treadmill",,"",0,"normal",,,0.54,660,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown (Cable)",,"",0,"normal",90,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown (Cable)",,"",1,"normal",90,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown (Cable)",,"",2,"normal",100,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown (Cable)",,"",3,"normal",100,10,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Seated Cable Row - Bar Grip",,"",0,"normal",80,10,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Seated Cable Row - Bar Grip",,"",1,"normal",80,10,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Seated Cable Row - Bar Grip",,"",2,"normal",80,10,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",120,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",120,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",120,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",110,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Pullover (Machine)",,"",0,"normal",50,15,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Pullover (Machine)",,"",1,"normal",60,15,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Pullover (Machine)",,"",2,"normal",60,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Preacher Curl (Barbell)",,"",0,"normal",27.5,8,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Preacher Curl (Barbell)",,"",1,"normal",27.5,8,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Preacher Curl (Barbell)",,"",2,"normal",27.5,10,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Hammer Curl (Dumbbell)",,"",0,"normal",25,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Hammer Curl (Dumbbell)",,"",1,"normal",25,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Hammer Curl (Dumbbell)",,"",2,"normal",25,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Crunch (Machine)",,"",0,"normal",90,15,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Treadmill",,"",0,"normal",,,0.95,1020,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Iso-Lateral High Row (Machine)",,"",0,"normal",80,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Iso-Lateral High Row (Machine)",,"",1,"normal",80,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Iso-Lateral High Row (Machine)",,"",2,"normal",90,12,,,
"PULL","7 Nov 2025, 14:08","7 Nov 2025, 16:04","","Iso-Lateral High Row (Machine)",,"",3,"normal",90,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Bench Press (Barbell)",,"",0,"warmup",40,15,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Bench Press (Barbell)",,"",1,"normal",60,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Bench Press (Barbell)",,"",2,"normal",70,8,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Bench Press (Barbell)",,"",3,"normal",70,8,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Bench Press (Barbell)",,"",4,"normal",75,8,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Incline Bench Press (Dumbbell)",,"",0,"normal",40,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Incline Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Incline Bench Press (Dumbbell)",,"",3,"normal",40,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Dip",,"",0,"normal",,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Dip",,"",1,"normal",,9,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Dip",,"",2,"normal",,7,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Dip",,"",3,"normal",,6,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Lateral Raise (Dumbbell)",,"",0,"normal",20,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Lateral Raise (Dumbbell)",,"",1,"normal",20,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Lateral Raise (Dumbbell)",,"",2,"normal",20,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Seated Overhead Press (Barbell)",,"",0,"normal",30,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Seated Overhead Press (Barbell)",,"",1,"normal",30,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Seated Overhead Press (Barbell)",,"",2,"normal",35,8,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Pushdown",,"",0,"normal",52.5,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Pushdown",,"",1,"normal",54,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Triceps Pushdown",,"",2,"normal",54,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Cable Fly Crossovers",,"",0,"normal",50,10,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Cable Fly Crossovers",,"",1,"normal",40,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Cable Fly Crossovers",,"",2,"normal",40,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Cable Fly Crossovers",,"",3,"normal",40,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Plate Front Raise",,"",0,"normal",15,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Plate Front Raise",,"",1,"normal",15,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Plate Front Raise",,"",2,"normal",15,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Seated Palms Up Wrist Curl",,"",0,"normal",12,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Seated Palms Up Wrist Curl",,"",1,"normal",12,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Seated Palms Up Wrist Curl",,"",2,"normal",12,12,,,
"PUSH","6 Nov 2025, 14:21","6 Nov 2025, 16:23","","Treadmill",,"",0,"normal",,,0.54,660,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Bulgarian Split Squat",,"",0,"normal",25,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Bulgarian Split Squat",,"",1,"normal",25,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Bulgarian Split Squat",,"",2,"normal",25,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Thrust (Barbell)",,"",0,"normal",80,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Thrust (Barbell)",,"",1,"normal",80,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Thrust (Barbell)",,"",2,"normal",80,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Thrust (Barbell)",,"",3,"normal",90,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Deadlift (Barbell)",,"",0,"normal",80,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Deadlift (Barbell)",,"",1,"normal",80,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Deadlift (Barbell)",,"",2,"normal",80,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Deadlift (Barbell)",,"",3,"normal",80,10,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Abduction (Machine)",,"",0,"normal",160,15,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Abduction (Machine)",,"",1,"normal",160,20,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Hip Abduction (Machine)",,"",2,"normal",160,20,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Seated Leg Curl (Machine)",,"",0,"normal",143,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Seated Leg Curl (Machine)",,"",1,"normal",143,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Seated Leg Curl (Machine)",,"",2,"normal",143,12,,,
"Afternoon workout 💪","5 Nov 2025, 14:38","5 Nov 2025, 16:18","","Stair Machine (Floors)",,"",0,"normal",,,,1144,
